"frame","x1","x2","y1","y2","confidence","objectId","cls","cls_conf"
92,804.6,900.3,478.3,538.7,0.97,25,car,0.99
92,930.0,1186.2,444.6,638.6,0.95,25,car,0.91
93,419.4,678.6,501.2,606.0,1.0,25,car,1.0
93,807.5,907.4,477.4,535.8,0.97,25,car,0.99
93,925.1,1183.4,447.2,625.8,0.98,25,car,0.96
94,431.0,704.0,503.3,605.3,1.0,25,car,1.0
94,809.4,887.1,482.7,540.9,0.96,25,car,0.99
94,914.2,1183.3,449.0,624.2,0.98,25,car,0.97
95,451.2,720.1,500.1,604.3,1.0,25,car,1.0
95,823.5,943.2,474.1,536.4,0.99,25,car,0.98
95,917.1,1178.9,446.9,619.8,0.99,25,car,0.97
96,456.8,724.0,501.9,605.1,1.0,25,car,1.0
96,924.7,1170.5,447.4,613.6,0.99,25,car,0.95
96,830.3,930.5,477.0,532.7,0.87,25,car,0.96
97,464.1,724.9,500.3,601.5,1.0,25,car,1.0
97,915.7,1158.6,451.1,607.1,1.0,25,car,0.98
97,824.4,905.4,479.1,537.7,0.97,25,car,0.99
97,928.2,964.8,463.2,487.7,0.85,26,car,0.99
98,496.2,731.7,494.2,597.3,1.0,26,car,1.0
98,918.9,1154.7,449.7,608.5,1.0,26,car,0.99
98,830.1,913.9,478.5,535.5,0.99,26,car,0.99
99,508.8,740.7,492.2,599.7,1.0,26,car,1.0
99,926.9,1145.9,451.1,604.0,1.0,26,car,0.99
99,834.1,918.3,480.3,533.3,0.96,26,car,1.0
100,521.0,755.8,485.5,593.2,1.0,26,car,1.0
100,924.7,1150.1,451.6,606.5,1.0,26,car,0.98
100,844.4,932.8,475.4,529.9,0.91,26,car,0.99
101,528.3,754.8,486.3,591.6,1.0,26,car,1.0
101,922.5,1148.6,454.1,605.0,1.0,26,car,0.99
101,877.9,961.9,471.2,521.4,0.84,26,car,1.0
102,540.3,751.8,488.1,588.3,1.0,26,car,1.0
102,924.9,1147.5,452.8,604.8,1.0,26,car,0.98
102,860.7,930.4,477.0,529.6,0.97,26,car,0.99
103,555.6,775.7,487.1,587.9,1.0,26,car,1.0
103,922.1,1150.2,450.3,606.5,1.0,26,car,0.99
103,865.2,928.4,476.8,529.0,0.98,26,car,0.99
103,914.0,968.5,464.7,517.3,0.84,26,car,1.0
104,564.9,781.6,485.0,586.5,1.0,26,car,1.0
104,926.1,1144.9,449.8,611.1,0.99,26,car,0.99
104,867.6,933.4,476.6,528.9,0.97,26,car,0.99
105,579.4,796.0,483.8,585.1,1.0,26,car,1.0
105,928.0,1145.2,450.7,610.6,1.0,26,car,0.99
105,876.0,930.1,479.5,527.1,0.9,26,car,0.99
106,580.1,798.7,485.9,581.6,1.0,26,car,1.0
106,925.6,1144.8,451.6,605.1,1.0,26,car,1.0
106,883.4,959.2,469.9,524.7,0.83,26,car,0.99
107,588.0,795.0,484.3,579.2,1.0,26,car,1.0
107,933.0,1139.9,452.1,605.5,0.99,26,car,0.99
107,890.2,957.7,468.2,521.6,0.93,26,car,1.0
108,602.3,808.5,480.4,576.3,1.0,26,car,1.0
108,930.2,1140.7,454.6,599.5,0.99,26,car,1.0
108,892.8,958.1,468.1,520.6,0.94,26,car,1.0
109,610.8,818.5,480.3,577.8,1.0,26,car,1.0
109,935.0,1133.5,455.7,600.1,0.99,26,car,1.0
109,899.0,947.5,470.1,518.4,0.87,26,car,1.0
110,621.5,819.9,477.7,575.8,1.0,26,car,1.0
110,933.8,1132.6,455.6,596.1,1.0,26,car,0.99
111,635.2,833.6,482.2,572.6,1.0,26,car,1.0
111,935.9,1130.1,455.5,596.9,0.99,26,car,0.97
111,124.6,207.8,509.0,591.3,0.95,27,car,1.0
112,639.2,835.2,482.6,573.1,1.0,27,car,1.0
112,123.2,221.3,504.9,595.9,0.98,27,car,1.0
112,935.1,1128.4,454.8,595.0,1.0,27,car,0.96
113,646.9,833.3,482.7,575.0,1.0,27,car,1.0
113,938.3,1126.6,456.2,592.0,1.0,27,car,0.98
113,124.7,233.7,497.5,595.4,0.98,27,car,0.99
114,650.6,838.5,484.9,570.0,1.0,27,car,1.0
114,119.1,249.1,497.3,599.4,0.98,27,car,1.0
114,942.5,1123.9,455.5,590.9,0.99,27,car,0.97
115,662.5,844.8,485.3,567.2,1.0,27,car,1.0
115,121.2,259.4,495.0,598.1,0.99,27,car,1.0
115,937.9,1124.3,455.1,589.9,1.0,27,car,0.99
116,673.1,849.2,483.3,566.0,1.0,27,car,1.0
116,117.5,277.0,490.4,596.8,1.0,27,car,1.0
116,941.1,1121.9,456.0,592.9,1.0,27,car,0.99
117,106.8,295.5,490.8,594.7,1.0,27,car,1.0
117,678.9,847.3,482.6,566.1,1.0,27,car,1.0
117,940.2,1120.9,455.7,594.7,1.0,27,car,0.98
118,118.0,310.8,491.7,596.5,1.0,27,car,1.0
118,688.0,847.9,485.0,566.6,1.0,27,car,1.0
118,939.8,1117.7,454.8,589.5,1.0,27,car,0.97
118,899.7,936.4,472.2,503.0,0.83,27,car,1.0
119,118.7,323.5,488.4,599.0,1.0,27,car,1.0
119,695.1,862.6,481.8,566.3,1.0,27,car,1.0
119,944.9,1114.6,452.6,592.5,1.0,27,car,0.98
120,134.4,349.8,494.8,595.7,1.0,27,car,1.0
120,701.6,871.7,479.1,563.0,1.0,27,car,1.0
120,948.5,1112.6,454.8,589.6,1.0,27,car,0.99
121,127.9,363.2,495.1,598.4,1.0,27,car,1.0
121,710.3,868.4,477.0,562.5,1.0,27,car,1.0
121,954.0,1109.6,451.0,589.0,1.0,27,car,0.99
121,876.7,920.6,472.4,502.8,0.82,28,car,0.99
122,127.8,367.9,494.4,596.2,1.0,28,car,1.0
122,719.3,866.0,477.7,560.8,1.0,28,car,1.0
122,953.7,1108.9,453.7,587.5,1.0,28,car,0.99
122,875.5,918.9,472.6,502.2,0.89,28,car,1.0
123,135.0,393.7,495.8,597.3,1.0,28,car,1.0
123,733.5,882.1,475.9,557.5,1.0,28,car,1.0
123,954.5,1108.4,452.8,587.8,1.0,28,car,0.99
123,873.6,918.5,472.1,501.8,0.94,28,car,0.99
124,141.6,409.7,503.8,604.0,1.0,28,car,1.0
124,736.8,882.3,475.5,558.6,1.0,28,car,1.0
124,954.4,1106.8,453.5,587.0,1.0,28,car,0.98
124,873.9,918.3,471.6,502.3,0.96,28,car,1.0
125,155.4,427.3,501.1,601.5,1.0,28,car,1.0
125,743.7,879.8,479.1,553.7,1.0,28,car,0.99
125,956.3,1107.6,453.0,586.2,1.0,28,car,0.97
125,877.0,918.0,472.4,501.7,0.92,28,car,1.0
126,161.4,436.9,501.8,600.2,1.0,28,car,1.0
126,747.1,879.0,476.0,555.5,1.0,28,car,0.99
126,955.0,1109.1,452.2,588.9,1.0,28,car,0.96
126,877.4,920.6,472.2,503.4,0.94,28,car,1.0
127,179.4,455.9,504.9,602.2,1.0,28,car,1.0
127,754.1,877.6,476.9,552.1,1.0,28,car,0.99
127,955.7,1107.6,451.2,584.5,1.0,28,car,0.99
127,877.1,922.3,473.0,504.7,0.96,28,car,1.0
128,199.0,476.7,503.0,600.8,1.0,28,car,1.0
128,761.1,876.8,478.5,551.4,1.0,28,car,0.99
128,878.5,920.2,474.9,506.5,0.98,28,car,0.99
128,959.0,1104.0,451.7,585.9,1.0,28,car,0.98
129,205.2,488.8,503.7,600.4,1.0,28,car,1.0
129,772.2,898.0,476.6,550.3,1.0,28,car,0.99
129,877.8,924.1,473.6,506.7,0.98,28,car,1.0
129,958.7,1104.1,452.9,587.3,1.0,28,car,0.97
129,933.8,966.3,462.9,494.3,0.88,28,car,1.0
130,214.9,489.9,503.8,600.6,1.0,28,car,1.0
130,770.0,902.3,474.6,552.3,1.0,28,car,0.99
130,961.2,1097.2,451.2,586.4,1.0,28,car,0.99
130,879.6,922.3,472.2,504.6,0.92,29,car,1.0
130,932.9,965.9,462.9,491.8,0.84,29,car,1.0
131,228.3,512.2,504.4,604.4,1.0,29,car,1.0
131,962.1,1095.9,452.1,585.6,1.0,29,car,0.99
131,776.4,895.9,473.6,551.0,1.0,29,car,0.99
131,882.7,918.0,473.0,504.2,0.89,30,car,1.0
131,928.8,963.6,463.5,496.2,0.88,30,car,1.0
132,250.0,530.0,502.5,603.1,1.0,30,car,0.99
132,781.4,898.3,474.7,545.3,0.99,30,car,0.99
132,961.8,1094.5,449.2,586.2,1.0,30,car,0.98
132,928.2,964.3,462.6,497.6,0.83,30,car,0.99
133,257.2,537.6,504.5,601.6,1.0,30,car,1.0
133,958.1,1096.7,447.6,577.7,1.0,30,car,0.99
133,787.2,901.1,474.2,544.5,1.0,30,car,0.98
133,929.0,963.6,463.3,496.6,0.83,30,car,1.0
134,268.3,537.6,502.2,602.4,1.0,30,car,0.99
134,960.3,1101.8,453.0,579.4,1.0,30,car,0.99
134,801.8,901.3,474.4,541.5,1.0,30,car,0.99
135,298.3,572.3,504.1,600.2,1.0,30,car,1.0
135,805.3,914.9,473.8,541.1,1.0,30,car,0.99
135,962.5,1093.8,452.2,580.8,1.0,30,car,0.99
135,924.3,965.3,462.9,496.3,0.82,30,car,0.99
136,304.7,580.8,505.9,602.0,1.0,30,car,1.0
136,807.8,913.9,474.1,541.5,1.0,30,car,0.99
136,958.8,1089.5,455.8,576.6,1.0,30,car,0.97
136,924.3,965.9,463.4,496.6,0.81,30,car,0.99
137,314.7,585.9,503.5,601.7,1.0,30,car,1.0
137,962.2,1094.3,453.7,576.7,1.0,30,car,0.98
137,811.3,910.5,474.6,541.1,0.99,30,car,0.97
137,925.0,966.7,464.0,497.1,0.9,30,car,1.0
138,330.3,609.4,504.0,603.5,1.0,30,car,1.0
138,962.7,1094.5,455.3,574.6,1.0,30,car,0.99
138,812.0,913.8,474.5,540.1,1.0,30,car,0.99
138,926.7,966.4,463.6,495.6,0.87,30,car,1.0
138,1078.9,1107.7,450.9,476.9,0.81,31,car,1.0
139,345.5,626.8,501.5,598.7,1.0,31,car,1.0
139,962.8,1095.0,456.7,575.9,1.0,31,car,1.0
139,817.4,910.6,474.1,540.4,0.98,31,car,0.99
139,1075.3,1111.8,447.6,476.0,0.92,31,car,1.0
139,925.4,966.8,463.9,496.0,0.89,31,car,1.0
140,353.8,628.7,500.1,604.1,1.0,31,car,1.0
140,822.4,924.3,474.4,538.3,1.0,31,car,0.99
140,963.1,1094.1,454.6,573.4,0.99,31,car,0.99
140,924.3,967.1,464.6,495.7,0.93,31,car,1.0
140,1077.0,1112.6,448.3,475.9,0.92,31,car,1.0
141,368.4,630.1,503.4,600.4,1.0,31,car,1.0
141,827.3,918.3,474.5,539.2,1.0,31,car,0.99
141,964.2,1088.7,455.9,572.3,0.99,31,car,0.98
141,926.5,966.7,465.1,494.4,0.94,31,car,1.0
141,1077.1,1113.1,447.6,475.4,0.94,31,car,1.0
142,382.9,655.6,500.5,593.3,1.0,31,car,1.0
142,834.2,927.2,473.7,536.2,1.0,31,car,0.99
142,965.3,1088.5,455.9,570.2,0.99,31,car,0.99
142,925.6,968.4,464.8,493.9,0.93,31,car,1.0
142,1081.7,1116.9,446.7,475.6,0.92,31,car,1.0
143,402.8,671.1,503.2,597.8,1.0,31,car,1.0
143,833.5,930.3,473.1,535.7,1.0,31,car,0.99
143,965.3,1089.5,455.6,563.1,0.98,31,car,0.99
143,1080.8,1116.6,444.3,477.3,0.91,31,car,1.0
143,926.1,967.0,465.4,493.5,0.88,31,car,1.0
144,408.2,675.7,501.2,596.4,1.0,31,car,1.0
144,834.4,929.7,472.3,535.8,1.0,31,car,0.99
144,961.6,1091.9,452.9,562.6,0.99,31,car,0.99
144,928.5,965.7,463.6,490.4,0.85,31,car,1.0
145,417.8,672.2,496.5,594.5,1.0,31,car,1.0
145,837.1,933.0,472.1,531.3,0.99,31,car,0.99
145,963.7,1089.7,450.0,563.2,0.99,31,car,0.99
145,928.8,966.2,464.4,491.8,0.86,31,car,1.0
146,433.5,696.9,496.7,596.4,1.0,31,car,0.99
146,840.2,931.9,471.0,532.2,0.98,31,car,0.98
146,963.2,1088.6,450.8,562.1,0.97,31,car,0.99
146,933.4,967.0,464.8,490.7,0.89,31,car,1.0
147,966.2,1089.6,450.5,560.2,0.99,31,car,0.99
147,450.4,720.8,493.6,594.2,1.0,31,car,0.98
147,845.7,923.9,471.5,531.3,0.97,31,car,0.98
147,934.5,967.6,464.2,490.7,0.89,31,car,0.99
147,904.0,945.8,472.1,514.7,0.84,31,car,1.0
147,1100.4,1133.1,443.2,472.0,0.82,31,car,1.0
148,453.3,727.2,493.9,593.2,1.0,31,car,0.99
148,966.8,1090.8,451.2,559.4,0.99,31,car,0.99
148,857.0,942.5,473.3,530.4,1.0,32,car,0.99
148,1076.9,1112.9,445.0,480.2,0.87,32,car,1.0
148,937.2,966.5,465.6,489.9,0.85,32,car,1.0
148,825.3,861.0,482.3,508.9,0.82,32,car,1.0
148,1101.7,1135.2,438.7,471.1,0.82,32,car,0.99
149,472.2,717.1,488.4,591.3,1.0,32,car,1.0
149,860.8,945.2,473.1,529.4,1.0,32,car,0.99
149,967.0,1092.0,451.4,558.9,0.99,32,car,0.99
149,1100.1,1138.8,437.3,473.2,0.89,32,car,0.99
150,492.7,730.9,489.2,591.6,1.0,32,car,1.0
150,964.8,1097.9,453.7,557.4,0.99,32,car,0.99
150,862.0,936.5,471.3,528.1,0.99,32,car,0.99
150,1096.5,1140.6,435.4,473.4,0.89,32,car,1.0
151,507.6,761.1,485.7,587.8,1.0,32,car,1.0
151,863.7,947.7,470.5,528.2,1.0,32,car,0.99
151,968.5,1091.5,450.9,558.1,0.98,32,car,0.99
151,1072.9,1117.4,441.8,481.1,0.85,32,car,1.0
151,1103.8,1139.8,437.3,469.4,0.85,32,car,1.0
152,971.0,1095.1,453.7,554.1,0.98,32,car,0.99
152,868.3,945.3,468.5,525.4,0.99,32,car,0.98
152,518.2,761.1,486.1,585.1,1.0,32,car,0.97
153,523.6,759.5,482.0,587.2,1.0,32,car,0.99
153,973.6,1091.6,451.5,554.4,0.99,32,car,0.99
153,868.5,938.1,469.0,525.2,0.97,32,car,0.99
153,1077.6,1115.9,442.8,481.8,0.86,32,car,1.0
153,1121.6,1153.0,438.1,467.4,0.84,32,car,1.0
154,536.1,755.9,481.0,583.5,1.0,32,car,0.99
154,969.7,1097.8,454.8,556.0,0.99,32,car,0.99
154,873.6,941.8,469.2,525.1,0.94,32,car,0.98
154,1123.2,1153.1,437.0,464.0,0.89,32,car,1.0
154,1082.5,1120.1,442.2,480.1,0.81,32,car,1.0
155,552.9,779.2,480.3,583.3,1.0,32,car,1.0
155,973.1,1093.1,450.4,558.0,0.99,32,car,0.99
155,877.8,944.1,467.9,522.9,0.98,32,car,0.99
155,1122.5,1154.2,434.4,464.0,0.91,32,car,0.99
156,564.4,789.9,479.6,581.9,1.0,32,car,0.99
156,880.8,946.3,468.5,523.8,0.99,32,car,0.99
156,971.0,1093.2,451.8,557.7,0.99,32,car,0.99
156,1122.8,1157.0,434.6,465.8,0.91,32,car,0.99
156,955.5,982.9,466.4,488.3,0.82,32,car,1.0
157,577.7,796.4,478.0,582.6,1.0,32,car,1.0
157,971.7,1094.5,451.6,556.0,0.99,32,car,0.99
157,884.7,954.5,469.3,523.0,0.99,32,car,0.99
157,854.9,889.5,475.5,500.4,0.95,32,car,1.0
157,1123.5,1156.6,432.8,464.8,0.91,32,car,0.99
157,957.4,983.7,466.0,488.5,0.83,32,car,1.0
158,580.6,799.1,479.4,578.6,1.0,32,car,1.0
158,973.8,1093.0,454.1,550.8,0.99,32,car,0.99
158,887.7,955.1,469.0,521.5,0.98,32,car,0.99
158,851.3,892.3,474.7,499.7,0.96,32,car,1.0
158,1119.0,1158.5,431.5,464.9,0.9,32,car,0.99
158,1105.5,1144.7,435.2,474.4,0.87,32,car,0.99
158,956.3,983.0,464.4,487.3,0.86,32,car,1.0
158,130.9,219.6,518.1,585.7,0.81,33,car,0.99
159,583.8,803.6,475.7,577.0,1.0,33,car,1.0
159,972.9,1095.0,455.6,554.9,0.99,33,car,0.99
159,889.1,958.1,466.7,521.7,0.99,33,car,0.99
159,853.6,892.2,474.5,500.1,0.95,33,car,1.0
159,124.0,239.4,510.0,593.5,0.94,33,car,0.97
159,1118.5,1161.9,432.5,465.2,0.9,33,car,1.0
159,957.1,984.2,463.8,487.6,0.86,33,car,1.0
160,121.6,255.9,509.1,592.4,0.99,33,car,0.99
160,972.8,1095.1,454.8,555.6,0.99,33,car,0.99
160,891.5,959.0,466.4,521.5,0.98,33,car,0.99
160,599.1,825.0,474.3,578.5,1.0,33,car,0.97
160,853.5,892.8,475.3,500.3,0.96,33,car,1.0
160,1122.3,1161.9,431.7,465.0,0.92,33,car,1.0
160,957.8,984.5,464.4,487.9,0.8,33,car,1.0
161,974.2,1094.2,455.9,554.1,0.99,33,car,1.0
161,125.3,264.2,506.3,592.6,0.99,33,car,1.0
161,609.2,824.1,474.0,578.2,1.0,33,car,0.98
161,893.3,959.2,468.0,520.3,0.98,33,car,0.99
161,853.3,893.7,475.8,499.9,0.96,33,car,1.0
161,1124.1,1164.1,432.1,465.2,0.93,33,car,1.0
161,1106.5,1140.9,435.7,472.5,0.85,33,car,0.99
161,958.6,984.7,464.7,488.5,0.84,33,car,1.0
162,974.4,1097.2,454.7,552.3,1.0,33,car,1.0
162,624.7,843.4,476.0,574.6,1.0,33,car,0.99
162,120.6,274.4,505.7,592.8,0.98,33,car,1.0
162,895.1,962.5,465.0,520.4,0.98,33,car,0.99
162,849.0,895.5,476.7,502.3,0.94,33,car,1.0
162,1127.9,1165.7,431.7,464.5,0.85,33,car,0.99
163,113.6,292.7,503.3,591.4,1.0,33,car,1.0
163,975.9,1096.3,454.4,552.9,1.0,33,car,1.0
163,629.1,842.4,475.0,573.6,1.0,33,car,0.99
163,896.1,962.5,464.3,520.5,0.99,33,car,0.99
163,848.3,894.9,475.7,502.5,0.96,33,car,1.0
163,959.1,986.6,464.2,489.6,0.8,33,car,1.0
164,126.3,308.7,497.1,595.5,1.0,33,car,1.0
164,976.3,1095.2,453.5,554.0,1.0,33,car,0.99
164,632.8,846.2,472.3,571.3,1.0,33,car,0.99
164,897.3,958.9,467.9,518.5,0.99,33,car,0.99
164,848.1,896.7,475.6,502.2,0.96,33,car,1.0
165,127.3,323.5,499.0,594.4,1.0,33,car,1.0
165,639.8,843.7,473.6,571.4,1.0,33,car,1.0
165,978.8,1092.2,451.0,549.3,1.0,33,car,1.0
165,899.2,956.6,467.6,518.5,0.98,33,car,0.98
165,849.8,896.2,475.8,503.5,0.96,33,car,1.0
165,1123.5,1163.7,432.1,465.6,0.93,33,car,0.99
166,132.7,349.6,504.5,597.3,1.0,33,car,1.0
166,979.2,1091.5,451.3,549.6,1.0,33,car,1.0
166,644.7,842.2,470.7,572.5,1.0,33,car,0.99
166,902.0,967.1,463.1,517.3,0.98,33,car,0.99
166,848.7,895.1,475.3,501.2,0.94,33,car,1.0
166,1125.5,1160.1,431.3,465.7,0.88,33,car,0.99
167,131.6,359.9,502.5,592.0,1.0,33,car,1.0
167,980.7,1090.8,449.6,549.6,1.0,33,car,1.0
167,655.6,852.3,470.2,571.2,1.0,33,car,0.99
167,902.3,967.0,462.2,518.2,0.99,33,car,0.99
167,1125.6,1159.9,430.8,465.7,0.91,33,car,0.99
167,844.7,897.3,474.7,501.0,0.9,33,car,1.0
168,135.5,365.8,503.6,598.4,1.0,33,car,1.0
168,983.3,1089.2,445.7,547.9,1.0,33,car,1.0
168,666.8,862.5,473.8,570.6,1.0,33,car,0.99
168,902.5,967.8,462.7,517.0,0.98,33,car,0.99
168,844.3,902.1,475.2,501.0,0.96,33,car,1.0
168,1128.6,1159.6,430.2,464.7,0.86,33,car,0.98
169,131.1,375.1,503.5,600.6,1.0,33,car,1.0
169,984.1,1089.8,446.9,546.5,1.0,33,car,1.0
169,682.2,861.9,475.9,566.8,1.0,33,car,0.98
169,905.6,967.8,465.6,515.6,0.97,33,car,0.99
169,849.3,898.1,475.5,500.5,0.9,33,car,1.0
169,1129.3,1162.6,431.1,465.6,0.88,33,car,0.99
169,1093.0,1288.5,385.5,676.1,0.83,33,car,0.97
170,137.8,395.4,509.3,600.0,1.0,33,car,1.0
170,984.0,1089.8,447.0,545.2,1.0,33,car,1.0
170,689.8,862.8,477.0,566.1,1.0,33,car,0.99
170,906.2,967.9,464.3,516.2,0.97,33,car,0.99
170,850.1,897.8,475.8,500.9,0.89,33,car,1.0
170,1126.8,1164.6,427.8,465.3,0.87,33,car,0.99
170,1094.3,1284.2,426.1,617.7,0.86,33,car,0.99
171,161.7,415.8,507.8,599.6,1.0,33,car,1.0
171,985.3,1088.5,447.7,543.8,1.0,33,car,1.0
171,701.8,869.2,474.5,565.0,1.0,33,car,1.0
171,908.8,971.5,462.9,515.5,0.97,33,car,0.99
171,870.5,913.4,473.2,499.8,0.9,33,car,1.0
171,1091.6,1287.0,377.9,686.8,0.88,33,car,0.95
172,163.2,429.3,509.8,600.3,1.0,33,car,1.0
172,983.9,1090.2,447.3,543.2,1.0,33,car,1.0
172,705.7,870.7,473.4,565.2,0.99,33,car,0.99
172,911.6,971.0,466.0,514.3,0.97,33,car,0.99
172,869.6,913.0,472.0,500.3,0.91,33,car,1.0
172,1090.8,1287.5,408.9,645.1,0.92,33,car,0.95
173,180.3,444.4,511.6,599.3,1.0,33,car,1.0
173,983.4,1091.0,453.4,540.5,1.0,33,car,1.0
173,706.9,874.0,474.7,564.2,0.98,33,car,0.99
173,912.5,970.5,465.0,513.3,0.93,33,car,0.99
173,873.6,913.1,472.6,498.7,0.91,33,car,1.0
173,1091.2,1287.0,387.7,672.6,0.91,33,car,0.95
174,197.6,460.3,511.8,599.1,1.0,33,car,1.0
174,983.2,1090.7,451.9,540.7,1.0,33,car,1.0
174,713.5,887.3,474.6,562.5,0.99,33,car,0.99
174,913.6,971.9,467.0,513.8,0.94,33,car,1.0
174,879.9,917.0,473.2,501.6,0.93,33,car,1.0
174,1089.7,1286.9,379.9,685.3,0.86,33,car,0.95
175,212.3,473.6,510.5,599.1,1.0,33,car,1.0
175,985.9,1090.4,444.7,542.3,1.0,33,car,1.0
175,728.0,890.9,471.9,558.2,1.0,33,car,0.99
175,915.5,972.1,469.4,511.0,0.98,33,car,1.0
175,1089.8,1287.3,390.6,673.9,0.93,33,car,0.97
175,880.8,918.4,473.9,502.8,0.85,33,car,1.0
176,234.5,504.9,512.6,597.8,1.0,33,car,1.0
176,982.6,1091.4,452.2,536.1,1.0,33,car,0.99
176,743.5,890.7,469.5,558.9,0.99,33,car,0.99
176,916.9,971.5,467.0,509.9,0.98,33,car,1.0
176,879.3,920.4,471.9,504.1,0.87,33,car,1.0
176,1089.9,1286.5,388.7,677.8,0.9,33,car,0.96
177,250.5,526.4,510.1,596.8,1.0,33,car,1.0
177,984.9,1091.1,450.2,537.0,1.0,34,car,0.99
177,747.6,890.2,469.0,557.3,0.99,34,car,0.99
177,915.0,974.3,467.3,509.8,0.98,34,car,1.0
177,1089.0,1287.2,388.9,675.0,0.88,34,car,0.95
178,260.5,527.7,511.1,599.4,1.0,34,car,1.0
178,991.8,1097.0,451.3,537.2,1.0,34,car,0.99
178,758.6,906.6,466.1,554.2,1.0,34,car,0.99
178,919.4,971.3,466.8,510.2,0.98,34,car,1.0
178,1090.4,1286.1,390.9,670.6,0.92,34,car,0.94
179,272.1,551.8,515.0,595.2,1.0,34,car,1.0
179,992.4,1096.0,451.4,536.3,1.0,34,car,0.99
179,761.5,907.0,467.9,555.7,0.99,34,car,0.99
179,919.7,971.5,466.3,510.3,0.97,34,car,1.0
179,1090.8,1286.4,406.8,643.1,0.9,34,car,0.94
180,288.3,558.8,513.8,595.3,1.0,34,car,1.0
180,991.8,1094.9,451.0,535.8,1.0,34,car,0.99
180,764.6,909.3,466.3,552.7,0.98,34,car,0.98
180,920.3,972.7,467.0,510.0,0.95,34,car,1.0
180,1088.3,1286.9,389.0,672.6,0.91,34,car,0.95
181,311.4,566.6,510.6,595.9,1.0,34,car,1.0
181,992.8,1095.8,450.8,535.3,1.0,34,car,0.99
181,772.6,906.5,467.0,550.8,0.99,34,car,0.98
181,920.9,972.3,465.4,510.4,0.96,34,car,1.0
181,832.0,919.5,466.2,539.3,0.91,34,car,0.99
181,1080.0,1283.5,389.8,678.4,0.92,34,car,0.94
182,319.9,572.9,509.5,593.8,1.0,34,car,1.0
182,991.7,1095.5,450.6,536.2,1.0,34,car,1.0
182,782.3,916.3,466.8,549.4,0.99,34,car,0.99
182,917.4,976.1,463.4,509.5,0.93,34,car,1.0
182,1080.9,1283.3,387.9,678.0,0.91,34,car,0.94
183,331.9,595.5,504.6,589.1,1.0,34,car,1.0
183,995.0,1094.7,450.5,534.5,1.0,34,car,1.0
183,791.8,910.2,469.1,546.0,1.0,34,car,0.99
183,917.6,977.6,464.1,509.1,0.96,34,car,1.0
183,1078.4,1283.5,385.9,682.2,0.95,34,car,0.89
184,350.3,607.0,503.6,588.4,1.0,34,car,1.0
184,996.9,1096.9,450.3,534.8,1.0,34,car,1.0
184,795.7,908.5,469.2,545.4,0.98,34,car,0.98
184,923.3,976.7,465.3,507.9,0.96,34,car,1.0
184,1079.4,1282.9,390.4,678.0,0.95,34,car,0.9
185,369.9,614.0,503.1,587.1,1.0,34,car,1.0
185,997.5,1096.4,450.7,535.1,0.99,34,car,1.0
185,924.5,978.6,464.5,507.9,0.97,34,car,1.0
185,814.2,916.2,469.3,541.2,0.92,34,car,0.98
185,1078.1,1283.1,386.1,683.2,0.96,34,car,0.92
186,377.7,611.8,503.6,586.6,1.0,34,car,1.0
186,998.4,1096.2,452.5,535.6,0.99,34,car,1.0
186,801.3,921.8,469.5,545.0,0.99,34,car,0.99
186,920.8,980.9,464.1,508.2,0.96,34,car,1.0
186,1075.9,1284.4,383.1,686.7,0.98,34,car,0.87
187,398.1,636.7,503.2,584.8,1.0,34,car,1.0
187,997.5,1096.4,453.0,533.4,0.99,34,car,1.0
187,806.1,920.0,469.8,545.0,0.99,34,car,0.99
187,932.1,977.1,462.8,503.7,0.96,34,car,1.0
187,1075.1,1286.1,384.7,683.4,0.97,34,car,0.92
188,413.2,644.3,500.9,584.3,1.0,34,car,1.0
188,813.3,927.2,469.0,543.5,1.0,34,car,0.99
188,999.6,1095.4,452.7,534.3,0.99,34,car,1.0
188,932.0,976.5,463.2,503.0,0.95,34,car,1.0
188,1074.8,1286.6,381.9,686.6,0.97,34,car,0.91
188,983.5,1012.1,461.7,486.5,0.83,34,car,1.0
189,422.8,657.2,503.1,582.4,1.0,34,car,1.0
189,999.3,1096.6,451.5,533.0,0.99,34,car,1.0
189,824.0,941.1,469.9,539.4,1.0,34,car,0.98
189,1072.0,1284.2,391.9,702.4,0.98,34,car,0.93
189,935.6,976.9,462.5,503.1,0.9,34,car,1.0
189,984.2,1012.1,462.8,486.9,0.82,34,car,1.0
190,427.3,657.6,501.1,584.6,1.0,34,car,1.0
190,995.2,1097.6,451.1,532.6,0.99,34,car,1.0
190,828.4,935.1,470.3,538.7,0.99,34,car,0.95
190,1071.6,1283.5,393.8,699.5,0.98,34,car,0.93
190,937.0,976.9,463.1,507.4,0.88,34,car,1.0
191,432.6,658.1,498.9,581.3,1.0,34,car,1.0
191,998.1,1096.8,449.7,533.9,0.99,34,car,0.99
191,828.7,943.2,466.6,538.1,0.99,34,car,0.94
191,1072.3,1283.5,396.7,699.0,0.98,34,car,0.93
192,455.3,671.3,497.4,582.1,1.0,34,car,1.0
192,1000.5,1097.4,451.3,532.3,0.98,34,car,0.99
192,1072.3,1284.2,396.3,700.0,0.99,34,car,0.94
192,832.7,930.3,469.8,538.9,0.99,34,car,0.92
193,476.7,692.2,498.0,577.4,1.0,34,car,1.0
193,999.4,1098.7,453.0,529.5,0.99,34,car,1.0
